time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2023-07-10 16:00,11.82,0,292.06,87.74,6.13,8e-04,0
2023-07-10 17:00,11.74,0,292.06,88.49,6.01,8e-04,0
2023-07-10 18:00,11.65,0,292.06,89.24,5.9,8e-04,0
2023-07-10 19:00,11.52,0,288,88.87,5.68,8e-04,0
2023-07-10 20:00,11.38,0,288,88.51,5.46,8e-04,0
2023-07-10 21:00,11.25,0,288,88.15,5.23,8e-04,0
2023-07-10 22:00,11.98,10.14,288,84.73,5.39,8e-04,0
2023-07-10 23:00,12.7,144.18,288,81.32,5.61,8e-04,0
2023-07-11 00:00,13.43,305.39,288,77.91,5.87,8e-04,0
2023-07-11 01:00,14.14,405.46,297,73.36,5.81,8e-04,0
2023-07-11 02:00,14.85,464.6,297,68.81,5.77,8e-04,0
2023-07-11 03:00,15.55,478.78,297,64.27,5.73,8e-04,0
2023-07-11 04:00,15.57,447.04,297,62.96,5.58,8e-04,0
2023-07-11 05:00,15.58,371.53,297,61.65,5.44,8e-04,0
2023-07-11 06:00,15.59,257.4,297,60.34,5.31,8e-04,0
2023-07-11 07:00,14.32,112.43,283,64.16,4.87,8e-04,0
2023-07-11 08:00,13.06,0,283,67.99,4.46,8e-04,0
2023-07-11 09:00,11.79,0,283,71.81,4.08,8e-04,0
2023-07-11 10:00,11.42,0,283,72.66,4.15,8e-04,0
2023-07-11 11:00,11.04,0,283,73.52,4.28,8e-04,0
2023-07-11 12:00,10.66,0,283,74.37,4.45,8e-04,0
2023-07-11 13:00,10.47,0,274,72.89,4.44,8e-04,0
2023-07-11 14:00,10.28,0,274,71.42,4.45,8e-04,0
2023-07-11 15:00,10.08,0,274,69.95,4.48,8e-04,0
2023-07-11 16:00,10.16,0,274,69.98,4.6,8e-04,0
2023-07-11 17:00,10.23,0,274,70.01,4.72,8e-04,0
2023-07-11 18:00,10.31,0,274,70.04,4.85,8e-04,0
2023-07-11 19:00,10.06,0,274,71.91,5.13,8e-04,0
2023-07-11 20:00,9.82,0,274,73.77,5.42,8e-04,0
2023-07-11 21:00,9.57,0,274,75.64,5.72,8e-04,0
2023-07-11 22:00,10.68,13.01,274,70.5,5.73,8e-04,0
2023-07-11 23:00,11.79,172.37,274,65.36,5.74,8e-04,0
2023-07-12 00:00,12.89,295.24,274,60.22,5.76,8e-04,0
2023-07-12 01:00,13.67,391.74,286,58.79,5.45,8e-04,0
2023-07-12 02:00,14.45,448.81,286,57.37,5.24,8e-04,0
2023-07-12 03:00,15.23,462.57,286,55.94,5.14,8e-04,0
2023-07-12 04:00,15.26,432.09,286,55.55,5.17,8e-04,0
2023-07-12 05:00,15.29,359.43,286,55.15,5.21,8e-04,0
2023-07-12 06:00,15.32,249.55,286,54.76,5.25,8e-04,0
2023-07-12 07:00,14.13,109.94,288,59.1,4.98,8e-04,0
2023-07-12 08:00,12.94,0,288,63.44,4.84,8e-04,0
2023-07-12 09:00,11.75,0,288,67.78,4.83,8e-04,0
2023-07-12 10:00,11.5,0,288,67.98,4.74,8e-04,0
2023-07-12 11:00,11.24,0,288,68.19,4.66,8e-04,0
2023-07-12 12:00,10.98,0,288,68.39,4.59,8e-04,0
2023-07-12 13:00,10.8,0,277,67.81,4.71,8e-04,0
2023-07-12 14:00,10.62,0,277,67.23,4.82,8e-04,0
2023-07-12 15:00,10.43,0,277,66.65,4.94,8e-04,0
2023-07-12 16:00,10.45,0,277,65.01,4.88,8e-04,0
2023-07-12 17:00,10.46,0,277,63.38,4.85,8e-04,0
2023-07-12 18:00,10.48,0,277,61.75,4.83,8e-04,0
2023-07-12 19:00,10.47,0,280,62.46,5.33,8e-04,0
2023-07-12 20:00,10.46,0,280,63.18,5.91,8e-04,0
2023-07-12 21:00,10.45,0,280,63.9,6.56,8e-04,0
2023-07-12 22:00,11.36,13.53,280,61.18,6.73,8e-04,0
2023-07-12 23:00,12.26,167.1,280,58.45,6.91,8e-04,0
2023-07-13 00:00,13.16,300.33,280,55.73,7.1,8e-04,0
2023-07-13 01:00,14.02,398.2,284,54.16,6.69,8e-04,0
2023-07-13 02:00,14.87,456.14,284,52.59,6.3,8e-04,0
2023-07-13 03:00,15.73,470.18,284,51.03,5.93,8e-04,0
2023-07-13 04:00,15.57,439.38,284,52.58,6.37,8e-04,0
2023-07-13 05:00,15.42,365.83,284,54.14,6.81,8e-04,0
2023-07-13 06:00,15.26,254.55,284,55.7,7.25,8e-04,0
2023-07-13 07:00,14.26,113.11,282,57.84,6.7,8e-04,0
2023-07-13 08:00,13.25,0,282,59.98,6.25,8e-04,0
2023-07-13 09:00,12.24,0,282,62.13,5.94,8e-04,0
2023-07-13 10:00,13.01,0,282,57.1,6.9,8e-04,0
2023-07-13 11:00,13.77,0,282,52.08,8.03,8e-04,0
2023-07-13 12:00,14.54,0,282,47.05,9.25,8e-04,0
2023-07-13 13:00,14.03,0,290,48.7,9.08,8e-04,0
2023-07-13 14:00,13.53,0,290,50.34,8.9,8e-04,0
2023-07-13 15:00,13.03,0,290,51.99,8.72,8e-04,0
2023-07-13 16:00,12.88,0,290,51.74,8.87,8e-04,0
2023-07-13 17:00,12.74,0,290,51.49,9.04,8e-04,0
2023-07-13 18:00,12.59,0,290,51.25,9.21,8e-04,0
2023-07-13 19:00,12.32,0,284,52.53,8.9,8e-04,0
2023-07-13 20:00,12.06,0,284,53.81,8.6,8e-04,0
2023-07-13 21:00,11.79,0,284,55.09,8.29,8e-04,0
2023-07-13 22:00,12.19,14.79,284,54.61,8.7,8e-04,0
2023-07-13 23:00,12.59,170.48,284,54.12,9.13,8e-04,0
2023-07-14 00:00,12.99,270.91,284,53.63,9.56,8e-04,0
2023-07-14 01:00,14.17,358.92,294.08,52.12,8.82,8e-04,0
2023-07-14 02:00,15.36,411.06,294.08,50.61,8.09,8e-04,0
2023-07-14 03:00,16.54,423.76,294.08,49.1,7.36,8e-04,0
2023-07-14 04:00,16.33,396.17,294.08,49.52,7.67,8e-04,0
2023-07-14 05:00,16.12,330.16,294.08,49.94,8.01,8e-04,0
2023-07-14 06:00,15.91,230.23,294.08,50.36,8.36,8e-04,0
2023-07-14 07:00,14.8,103.2,289,53.86,7.37,8e-04,0
2023-07-14 08:00,13.69,0,289,57.36,6.39,8e-04,0
2023-07-14 09:00,12.58,0,289,60.85,5.41,8e-04,0
2023-07-14 10:00,12.58,0,289,59.07,5.2,8e-04,0
2023-07-14 11:00,12.58,0,289,57.28,5.02,8e-04,0
2023-07-14 12:00,12.59,0,289,55.5,4.89,8e-04,0
2023-07-14 13:00,12.13,0,280,56.87,4.4,8e-04,0
2023-07-14 14:00,11.67,0,280,58.24,3.93,8e-04,0
2023-07-14 15:00,11.21,0,280,59.61,3.46,8e-04,0
2023-07-14 16:00,11.14,0,280,65.98,3.57,8e-04,0
2023-07-14 17:00,11.07,0,280,72.34,4.07,8e-04,0
2023-07-14 18:00,11,0,280,78.71,4.83,8e-04,0
2023-07-14 19:00,11.29,0,333,82.25,4.83,8e-04,0
2023-07-14 20:00,11.57,0,333,85.8,6.34,8e-04,0
2023-07-14 21:00,11.86,0,333,89.34,8.6,8e-04,0
2023-07-14 22:00,11.71,14.33,333,86.41,7.57,8e-04,0
2023-07-14 23:00,11.57,154.26,333,83.49,6.54,8e-04,0
2023-07-15 00:00,11.42,108.26,333,80.57,5.51,8e-04,0
2023-07-15 01:00,11.35,143.31,338,82.27,4.96,8e-04,0
2023-07-15 02:00,11.27,164.09,338,83.97,4.56,8e-04,0
2023-07-15 03:00,11.2,169.18,338,85.67,4.32,8e-04,0
2023-07-15 04:00,11.63,158.23,338,78.5,5.34,8e-04,0
2023-07-15 05:00,12.07,131.99,338,71.32,6.38,8e-04,0
2023-07-15 06:00,12.5,92.24,338,64.14,7.43,8e-04,0
2023-07-15 07:00,11.73,41.7,277,65.71,6.62,8e-04,0
2023-07-15 08:00,10.97,0,277,67.29,5.82,8e-04,0
2023-07-15 09:00,10.2,0,277,68.87,5.01,8e-04,0
2023-07-15 10:00,9.92,0,277,68.38,4.38,8e-04,0
2023-07-15 11:00,9.65,0,277,67.89,3.78,8e-04,0
2023-07-15 12:00,9.37,0,277,67.4,3.21,8e-04,0
2023-07-15 13:00,9.78,0,330,67.59,3.28,8e-04,0
2023-07-15 14:00,10.2,0,330,67.78,3.35,8e-04,0
2023-07-15 15:00,10.61,0,330,67.97,3.42,8e-04,0
2023-07-15 16:00,10.39,0,330,67.12,2.99,8e-04,0
2023-07-15 17:00,10.16,0,330,66.27,2.66,8e-04,0
2023-07-15 18:00,9.94,0,330,65.42,2.49,8e-04,0
2023-07-15 19:00,9.44,0,273,69.38,2.65,8e-04,0
2023-07-15 20:00,8.94,0,273,73.34,2.97,8e-04,0
2023-07-15 21:00,8.44,0,273,77.3,3.39,8e-04,0
2023-07-15 22:00,9.43,6.15,273,73.12,3.23,8e-04,0
2023-07-15 23:00,10.42,61.85,273,68.94,3.08,8e-04,0
2023-07-16 00:00,11.41,320.34,273,64.76,2.94,8e-04,0
2023-07-16 01:00,12.22,423.67,283,61.84,2.58,8e-04,0
2023-07-16 02:00,13.03,484.96,283,58.92,2.43,8e-04,0
2023-07-16 03:00,13.84,500.04,283,56,2.53,8e-04,0
2023-07-16 04:00,13.63,467.86,283,57.09,1.63,8e-04,0
2023-07-16 05:00,13.42,390.63,283,58.18,1.53,8e-04,0
2023-07-16 06:00,13.21,273.61,283,59.26,2.33,8e-04,0
2023-07-16 07:00,12.25,124.77,277,63.43,1.89,8e-04,0
2023-07-16 08:00,11.29,0,277,67.59,1.46,8e-04,0
2023-07-16 09:00,10.32,0,277,71.75,1.05,8e-04,0
2023-07-16 10:00,9.8,0,277,73,0.41,8e-04,0
2023-07-16 11:00,9.28,0,277,74.25,0.52,8e-04,0
2023-07-16 12:00,8.76,0,277,75.49,1.19,8e-04,0
2023-07-16 13:00,8.48,0,265,76.37,1.56,8e-04,0
2023-07-16 14:00,8.19,0,265,77.25,2.02,8e-04,0
2023-07-16 15:00,7.91,0,265,78.13,2.52,8e-04,0
2023-07-16 16:00,7.7,0,265,77.2,2.68,8e-04,0
2023-07-16 17:00,7.49,0,265,76.27,2.86,8e-04,0
2023-07-16 18:00,7.28,0,265,75.33,3.06,8e-04,0
2023-07-16 19:00,7.04,0,253,75.37,3.32,8e-04,0
2023-07-16 20:00,6.79,0,253,75.41,3.58,8e-04,0
2023-07-16 21:00,6.55,0,253,75.45,3.84,8e-04,0
2023-07-16 22:00,7.51,19.49,253,70.89,4.4,8e-04,0
2023-07-16 23:00,8.47,183.63,253,66.32,5,8e-04,0
2023-07-17 00:00,9.43,325.04,253,61.75,5.61,8e-04,0
2023-07-17 01:00,11.17,429.49,272,55.11,4.7,8e-04,0
2023-07-17 02:00,12.91,491.47,272,48.47,3.86,8e-04,0
2023-07-17 03:00,14.65,506.78,272,41.84,3.17,8e-04,0
2023-07-17 04:00,14.62,474.36,272,45.92,2.96,8e-04,0
2023-07-17 05:00,14.6,396.43,272,50.01,3.24,8e-04,0
2023-07-17 06:00,14.58,278.29,272,54.09,3.9,8e-04,0
2023-07-17 07:00,13.13,128,269,58.48,3.91,8e-04,0
2023-07-17 08:00,11.67,0,269,62.87,3.95,8e-04,0
2023-07-17 09:00,10.22,0,269,67.26,4.04,8e-04,0
2023-07-17 10:00,9.54,0,269,70.75,4.15,8e-04,0
2023-07-17 11:00,8.87,0,269,74.24,4.27,8e-04,0
2023-07-17 12:00,8.19,0,269,77.72,4.38,8e-04,0
2023-07-17 13:00,8.28,0,258.23,77.41,4.75,8e-04,0
2023-07-17 14:00,8.36,0,258.23,77.1,5.13,8e-04,0
2023-07-17 15:00,8.45,0,258.23,76.78,5.51,8e-04,0
2023-07-17 16:00,8.74,0,258.23,78.66,5.94,8e-04,0
2023-07-17 17:00,9.04,0,258.23,80.53,6.37,8e-04,0
2023-07-17 18:00,9.33,0,258.23,82.4,6.81,8e-04,0
2023-07-17 19:00,9.74,0,294,83.47,7.15,8e-04,0
2023-07-17 20:00,10.15,0,294,84.54,7.51,8e-04,0
2023-07-17 21:00,10.56,0,294,85.61,7.88,8e-04,0
2023-07-17 22:00,11.2,21.16,294,85.05,7.3,8e-04,0
2023-07-17 23:00,11.84,186.99,294,84.48,6.87,8e-04,0
2023-07-18 00:00,12.48,274.38,294,83.91,6.62,8e-04,0
2023-07-18 01:00,12.89,362.18,298.08,77.32,6.05,8e-04,0
2023-07-18 02:00,13.31,414.31,298.08,70.72,6.67,8e-04,0
2023-07-18 03:00,13.72,427.23,298.08,64.13,8.21,8e-04,0
2023-07-18 04:00,13.36,400.06,298.08,62.77,6.93,8e-04,0
2023-07-18 05:00,13.01,334.65,298.08,61.42,5.66,8e-04,0
2023-07-18 06:00,12.66,235.45,298.08,60.06,4.39,8e-04,0
2023-07-18 07:00,11.8,109.22,282,64.34,3.59,8e-04,0
2023-07-18 08:00,10.95,0,282,68.61,2.83,8e-04,0
2023-07-18 09:00,10.1,0,282,72.88,2.15,8e-04,0
2023-07-18 10:00,9.95,0,282,70.72,2.32,8e-04,0
2023-07-18 11:00,9.81,0,282,68.56,2.71,8e-04,0
2023-07-18 12:00,9.66,0,282,66.4,3.23,8e-04,0
2023-07-18 13:00,9.05,0,260,71.23,2.8,8e-04,0
2023-07-18 14:00,8.44,0,260,76.06,2.99,8e-04,0
2023-07-18 15:00,7.83,0,260,80.89,3.71,8e-04,0
2023-07-18 16:00,7.33,0,260,81.27,3.95,8e-04,0
2023-07-18 17:00,6.83,0,260,81.65,4.25,8e-04,0
2023-07-18 18:00,6.33,0,260,82.02,4.6,8e-04,0
2023-07-18 19:00,5.96,0,251,83.5,4.83,8e-04,0
2023-07-18 20:00,5.58,0,251,84.98,5.06,8e-04,0
2023-07-18 21:00,5.2,0,251,86.45,5.31,8e-04,0
2023-07-18 22:00,6.41,19.09,251,81.2,6.29,8e-04,0
2023-07-18 23:00,7.61,158.43,251,75.94,7.3,8e-04,0
2023-07-19 00:00,8.82,304.91,251,70.68,8.32,8e-04,0
2023-07-19 01:00,10.61,402.04,278.35,65.16,8.14,8e-04,0
2023-07-19 02:00,12.39,459.75,278.35,59.65,7.96,8e-04,0
2023-07-19 03:00,14.18,474.1,278.35,54.13,7.79,8e-04,0
2023-07-19 04:00,14.73,444.12,278.35,53.57,7.46,8e-04,0
2023-07-19 05:00,15.29,371.85,278.35,53.01,7.13,8e-04,0
2023-07-19 06:00,15.85,262.21,278.35,52.44,6.81,8e-04,0
2023-07-19 07:00,14.58,122.67,300,56.89,6.5,8e-04,0
2023-07-19 08:00,13.31,0,300,61.33,6.19,8e-04,0
2023-07-19 09:00,12.05,0,300,65.77,5.88,8e-04,0
2023-07-19 10:00,11.91,0,300,64.33,6.38,8e-04,0
2023-07-19 11:00,11.77,0,300,62.88,6.88,8e-04,0
2023-07-19 12:00,11.64,0,300,61.44,7.38,8e-04,0
2023-07-19 13:00,11.82,0,290.54,58.08,7.87,8e-04,0
2023-07-19 14:00,12.01,0,290.54,54.72,8.37,8e-04,0
2023-07-19 15:00,12.2,0,290.54,51.36,8.89,8e-04,0
2023-07-19 16:00,12.46,0,290.54,49.18,9.33,8e-04,0
2023-07-19 17:00,12.71,0,290.54,46.99,9.77,8e-04,0
2023-07-19 18:00,12.97,0,290.54,44.81,10.21,8e-04,0
2023-07-19 19:00,13.23,0,316,45.41,9.14,8e-04,0
2023-07-19 20:00,13.48,0,316,46.02,8.39,8e-04,0
2023-07-19 21:00,13.74,0,316,46.62,8.02,8e-04,0
2023-07-19 22:00,13.59,22.62,316,59.65,7.5,8e-04,0
2023-07-19 23:00,13.43,176.73,316,72.67,7.73,8e-04,0
2023-07-20 00:00,13.28,263.56,316,85.7,8.64,8e-04,0
2023-07-20 01:00,13.47,347.13,310,79.91,9.12,8e-04,0
2023-07-20 02:00,13.67,396.81,310,74.13,9.83,8e-04,0
2023-07-20 03:00,13.86,409.2,310,68.34,10.72,8e-04,0
2023-07-20 04:00,13.82,383.47,310,66.3,9.69,8e-04,0
2023-07-20 05:00,13.77,321.36,310,64.25,8.67,8e-04,0
2023-07-20 06:00,13.73,227.12,310,62.2,7.68,8e-04,0
2023-07-20 07:00,13.01,107.15,282,65.42,7.38,8e-04,0
2023-07-20 08:00,12.3,0,282,68.65,7.09,8e-04,0
2023-07-20 09:00,11.58,0,282,71.87,6.82,8e-04,0
2023-07-20 10:00,11.04,0,282,72.42,6.6,8e-04,0
2023-07-20 11:00,10.5,0,282,72.96,6.43,8e-04,0
2023-07-20 12:00,9.96,0,282,73.51,6.34,8e-04,0
2023-07-20 13:00,9.97,0,275,72.92,5.97,8e-04,0
2023-07-20 14:00,9.99,0,275,72.32,5.63,8e-04,0
2023-07-20 15:00,10,0,275,71.73,5.34,8e-04,0
2023-07-20 16:00,10.14,0,275,69.28,5.3,8e-04,0
2023-07-20 17:00,10.28,0,275,66.83,5.27,8e-04,0
2023-07-20 18:00,10.41,0,275,64.39,5.24,8e-04,0
2023-07-20 19:00,9.92,0,286.19,67.59,4.81,8e-04,0
2023-07-20 20:00,9.42,0,286.19,70.79,4.41,8e-04,0
2023-07-20 21:00,8.92,0,286.19,73.99,4.05,8e-04,0
2023-07-20 22:00,9.94,20.83,286.19,71.62,4.34,8e-04,0
2023-07-20 23:00,10.95,153.37,286.19,69.25,4.64,8e-04,0
2023-07-21 00:00,11.97,276.76,286.19,66.88,4.95,8e-04,0
2023-07-21 01:00,12.71,364.09,303,63.95,5.17,8e-04,0
2023-07-21 02:00,13.45,416.01,303,61.01,5.42,8e-04,0
2023-07-21 03:00,14.2,429.01,303,58.07,5.68,8e-04,0
2023-07-21 04:00,14.03,402.18,303,58.58,5.32,8e-04,0
2023-07-21 05:00,13.86,337.35,303,59.08,5.02,8e-04,0
2023-07-21 06:00,13.69,238.95,303,59.59,4.81,8e-04,0
2023-07-21 07:00,12.62,113.69,286,64.92,4.87,8e-04,0
2023-07-21 08:00,11.55,0,286,70.24,5.05,8e-04,0
2023-07-21 09:00,10.49,0,286,75.57,5.32,8e-04,0
2023-07-21 10:00,10.14,0,286,78.25,5.25,8e-04,0
2023-07-21 11:00,9.79,0,286,80.92,5.19,8e-04,0
2023-07-21 12:00,9.45,0,286,83.6,5.13,8e-04,0
2023-07-21 13:00,9.33,0,275,82.69,5.03,8e-04,0
2023-07-21 14:00,9.22,0,275,81.78,4.94,8e-04,0
2023-07-21 15:00,9.1,0,275,80.87,4.87,8e-04,0
2023-07-21 16:00,8.86,0,275,81.31,4.93,8e-04,0
2023-07-21 17:00,8.63,0,275,81.76,4.98,8e-04,0
2023-07-21 18:00,8.39,0,275,82.2,5.05,8e-04,0
2023-07-21 19:00,8.24,0,281.94,83.88,5.18,8e-04,0
2023-07-21 20:00,8.08,0,281.94,85.56,5.33,8e-04,0
2023-07-21 21:00,7.93,0,281.94,87.23,5.5,8e-04,0
2023-07-21 22:00,9.2,23.25,281.94,81.6,6.25,8e-04,0
2023-07-21 23:00,10.47,161.71,281.94,75.98,7.01,8e-04,0
2023-07-22 00:00,11.74,274.94,281.94,70.35,7.76,8e-04,0
2023-07-22 01:00,12.42,361.25,300,67.92,7.77,8e-04,0
2023-07-22 02:00,13.1,412.59,300,65.49,7.87,8e-04,0
2023-07-22 03:00,13.79,425.47,300,63.07,8.04,8e-04,0
2023-07-22 04:00,13.03,399,300,70.33,6.89,8e-04,0
2023-07-22 05:00,12.27,335,300,77.6,6.16,8e-04,0
2023-07-22 06:00,11.51,237.82,300,84.87,5.99,8e-04,0
2023-07-22 07:00,11.55,114.09,307,84.45,5.92,8e-04,0
2023-07-22 08:00,11.58,0,307,84.02,6.27,8e-04,0
2023-07-22 09:00,11.61,0,307,83.6,6.97,8e-04,0
2023-07-22 10:00,11.73,0,307,79.37,7.23,8e-04,0
2023-07-22 11:00,11.86,0,307,75.13,7.64,8e-04,0
2023-07-22 12:00,11.99,0,307,70.9,8.17,8e-04,0
2023-07-22 13:00,11.81,0,321,70.95,7.86,8e-04,0
2023-07-22 14:00,11.63,0,321,71,7.55,8e-04,0
2023-07-22 15:00,11.45,0,321,71.05,7.24,8e-04,0
2023-07-22 16:00,11.45,0,321,70,6.65,8e-04,0
2023-07-22 17:00,11.45,0,321,68.95,6.09,8e-04,0
2023-07-22 18:00,11.44,0,321,67.9,5.58,8e-04,0
2023-07-22 19:00,11.19,0,302,70.65,5.97,8e-04,0
2023-07-22 20:00,10.95,0,302,73.4,6.37,8e-04,0
2023-07-22 21:00,10.7,0,302,76.16,6.76,8e-04,0
2023-07-22 22:00,11.14,24.51,302,73.23,6.81,8e-04,0
2023-07-22 23:00,11.58,161.33,302,70.31,6.85,8e-04,0
2023-07-23 00:00,12.02,199.68,302,67.39,6.9,8e-04,0
2023-07-23 01:00,12.15,262.02,330.43,67.33,6.41,8e-04,0
2023-07-23 02:00,12.28,299.12,330.43,67.27,5.91,8e-04,0
2023-07-23 03:00,12.41,308.44,330.43,67.22,5.43,8e-04,0
2023-07-23 04:00,12.43,289.36,330.43,66.79,5.44,8e-04,0
2023-07-23 05:00,12.45,243.16,330.43,66.36,5.5,8e-04,0
2023-07-23 06:00,12.47,173.01,330.43,65.92,5.6,8e-04,0
2023-07-23 07:00,12.25,83.68,342,69.09,5.37,8e-04,0
2023-07-23 08:00,12.03,0,342,72.26,5.14,8e-04,0
2023-07-23 09:00,11.82,0,342,75.42,4.91,8e-04,0
2023-07-23 10:00,11.84,0,342,78.27,4.83,8e-04,0
2023-07-23 11:00,11.87,0,342,81.12,4.93,8e-04,0
2023-07-23 12:00,11.9,0,342,83.98,5.18,8e-04,0
2023-07-23 13:00,11.86,0,346,85.22,4.68,8e-04,0
2023-07-23 14:00,11.82,0,346,86.47,4.17,8e-04,0
2023-07-23 15:00,11.78,0,346,87.72,3.67,8e-04,0
2023-07-23 16:00,11.6,0,346,85.29,3.37,8e-04,0
2023-07-23 17:00,11.42,0,346,82.87,3.09,8e-04,0
2023-07-23 18:00,11.24,0,346,80.45,2.82,8e-04,0
2023-07-23 19:00,11.33,0,353,80.3,2.65,8e-04,0
2023-07-23 20:00,11.42,0,353,80.16,2.52,8e-04,0
2023-07-23 21:00,11.51,0,353,80.02,2.42,8e-04,0
2023-07-23 22:00,12.06,18.86,353,78.87,2.42,8e-04,0
2023-07-23 23:00,12.6,117.67,353,77.73,2.54,8e-04,0
2023-07-24 00:00,13.14,310.38,353,76.59,2.75,8e-04,0
2023-07-24 01:00,13.51,406.74,301,73.26,3.23,8e-04,0
2023-07-24 02:00,13.88,464.1,301,69.93,3.72,8e-04,0
2023-07-24 03:00,14.25,478.54,301,66.6,4.22,8e-04,0
2023-07-24 04:00,14.1,449.09,301,68.73,3.88,8e-04,0
2023-07-24 05:00,13.94,377.74,301,70.85,3.55,8e-04,0
2023-07-24 06:00,13.79,269.36,301,72.98,3.22,8e-04,0
2023-07-24 07:00,13.07,131.34,320,78.47,3.51,8e-04,0
2023-07-24 08:00,12.36,0,320,83.96,3.82,8e-04,0
2023-07-24 09:00,11.64,0,320,89.45,4.14,8e-04,0
2023-07-24 10:00,11.88,0,320,84.44,3.62,8e-04,0
2023-07-24 11:00,12.12,0,320,79.43,3.15,8e-04,0
2023-07-24 12:00,12.36,0,320,74.42,2.77,8e-04,0
2023-07-24 13:00,12.14,0,312,74.94,2.6,8e-04,0
2023-07-24 14:00,11.92,0,312,75.46,2.51,8e-04,0
2023-07-24 15:00,11.71,0,312,75.99,2.48,8e-04,0
2023-07-24 16:00,11.46,0,312,76.18,2.02,8e-04,0
2023-07-24 17:00,11.21,0,312,76.38,1.68,8e-04,0
2023-07-24 18:00,10.96,0,312,76.57,1.56,8e-04,0
2023-07-24 19:00,10.36,0,275.29,77.92,1.71,8e-04,0
2023-07-24 20:00,9.76,0,275.29,79.27,2.17,8e-04,0
2023-07-24 21:00,9.16,0,275.29,80.61,2.79,8e-04,0
2023-07-24 22:00,9.94,31.01,275.29,78.24,3.07,8e-04,0
2023-07-24 23:00,10.72,183.7,275.29,75.87,3.4,8e-04,0
2023-07-25 00:00,11.49,340.81,275.29,73.5,3.77,8e-04,0
2023-07-25 01:00,12.33,446,287,70.03,3.39,8e-04,0
2023-07-25 02:00,13.17,508.63,287,66.55,3.02,8e-04,0
2023-07-25 03:00,14.01,524.42,287,63.08,2.67,8e-04,0
2023-07-25 04:00,14.09,492.3,287,63.62,2.54,8e-04,0
2023-07-25 05:00,14.17,414.46,287,64.16,2.55,8e-04,0
2023-07-25 06:00,14.25,296.2,287,64.71,2.7,8e-04,0
2023-07-25 07:00,13.35,145.59,287,70.24,2.59,8e-04,0
2023-07-25 08:00,12.45,0,287,75.78,2.54,8e-04,0
2023-07-25 09:00,11.54,0,287,81.32,2.53,8e-04,0
2023-07-25 10:00,11.05,0,287,79.92,1.77,8e-04,0
2023-07-25 11:00,10.56,0,287,78.51,1.39,8e-04,0
2023-07-25 12:00,10.06,0,287,77.11,1.67,8e-04,0
2023-07-25 13:00,9.81,0,274,76.38,2.05,8e-04,0
2023-07-25 14:00,9.55,0,274,75.66,2.46,8e-04,0
2023-07-25 15:00,9.3,0,274,74.94,2.88,8e-04,0
2023-07-25 16:00,9.16,0,274,75.45,3.16,8e-04,0
2023-07-25 17:00,9.01,0,274,75.95,3.43,8e-04,0
2023-07-25 18:00,8.87,0,274,76.46,3.71,8e-04,0
2023-07-25 19:00,8.75,0,272,77.53,3.93,8e-04,0
2023-07-25 20:00,8.64,0,272,78.6,4.15,8e-04,0
2023-07-25 21:00,8.52,0,272,79.68,4.38,8e-04,0
2023-07-25 22:00,9.64,35.96,272,75,4.3,8e-04,0
2023-07-25 23:00,10.77,202.62,272,70.32,4.22,8e-04,0
2023-07-26 00:00,11.89,339.64,272,65.64,4.15,8e-04,0
2023-07-26 01:00,13.17,443.84,287,62.17,3.52,8e-04,0
2023-07-26 02:00,14.45,505.88,287,58.7,2.89,8e-04,0
2023-07-26 03:00,15.72,521.55,287,55.23,2.27,8e-04,0
2023-07-26 04:00,15.95,489.76,287,55.15,1.84,8e-04,0
2023-07-26 05:00,16.17,412.69,287,55.08,1.41,8e-04,0
2023-07-26 06:00,16.4,295.58,287,55,0.98,8e-04,0
2023-07-26 07:00,15.03,146.43,281,59.72,0.42,8e-04,0
2023-07-26 08:00,13.67,0,281,64.45,0.29,8e-04,0
2023-07-26 09:00,12.3,0,281,69.17,0.83,8e-04,0
2023-07-26 10:00,11.73,0,281,67.24,0.89,8e-04,0
2023-07-26 11:00,11.15,0,281,65.32,2.4,8e-04,0
2023-07-26 12:00,10.58,0,281,63.4,3.95,8e-04,0
2023-07-26 13:00,10.42,0,267,60.52,4.52,8e-04,0
2023-07-26 14:00,10.26,0,267,57.64,5.14,8e-04,0
2023-07-26 15:00,10.1,0,267,54.77,5.79,8e-04,0
2023-07-26 16:00,9.92,0,267,54.52,6.01,8e-04,0
2023-07-26 17:00,9.75,0,267,54.28,6.23,8e-04,0
2023-07-26 18:00,9.57,0,267,54.04,6.46,8e-04,0
2023-07-26 19:00,9.76,0,283,53.56,6.51,8e-04,0
2023-07-26 20:00,9.94,0,283,53.08,6.64,8e-04,0
2023-07-26 21:00,10.12,0,283,52.6,6.85,8e-04,0
2023-07-26 22:00,11.91,37.79,283,52.12,6.84,8e-04,0
2023-07-26 23:00,13.7,202.85,283,51.64,6.84,8e-04,0
2023-07-27 00:00,15.5,181.89,283,51.16,6.84,8e-04,0
2023-07-27 01:00,16.9,237.35,361,48.41,7.29,8e-04,0
2023-07-27 02:00,18.3,270.37,361,45.66,8.22,8e-04,0
2023-07-27 03:00,19.7,278.71,361,42.91,9.49,8e-04,0
2023-07-27 04:00,19.29,261.81,361,47.44,8.77,8e-04,0
2023-07-27 05:00,18.87,220.8,361,51.98,8.08,8e-04,0
